area,room,toilet,lat,long,price-VND,quan-code,loai_bds-code,price-per-m2
144,3,4,16.08328,108.22888,10200000000,5,16,70833333
144,3,4,16.08328,108.22888,10200000000,5,16,70833333
144,3,4,16.08328,108.22888,10200000000,5,16,70833333
144,3,4,16.08328,108.22888,10200000000,5,16,70833333
144,3,4,16.08328,108.22888,10200000000,5,16,70833333
144,3,4,16.08328,108.22888,10200000000,5,16,70833333
144,3,4,16.08328,108.22888,10200000000,5,16,70833333
144,3,4,16.08328,108.22888,10200000000,5,16,70833333
144,6,6,16.08328,108.22888,10200000000,5,16,70833333
144,3,4,16.08328,108.22888,10200000000,5,16,70833333
144,3,4,16.08328,108.22888,10200000000,5,16,70833333
80,3,3,16.05451,108.20975,10200000000,2,16,127500000
153,0,0,16.08737,108.2457,10200000000,5,9,66666666
144,4,4,16.08328,108.22888,10200000000,5,16,70833333
150,0,0,15.99582,108.26936,10200000000,4,9,68000000
115,7,5,16.05451,108.20975,10250000000,2,16,89130434
106,0,0,16.06063,108.21655,10282000000,2,9,97000000
119,0,0,16.03734,108.22095,10300000000,2,9,86554621
100,4,4,16.0598,108.23051,10300000000,5,14,103000000
176,0,0,16.0312,108.24007,10300000000,4,9,58522727
125,0,0,16.03734,108.22095,10300000000,2,9,82400000
144,4,4,16.09222,108.22568,10300000000,5,16,71527777
119,3,2,16.03734,108.22095,10300000000,2,16,86554621
144,3,4,16.08328,108.22888,10395000000,5,16,72187500
160,20,8,16.07435,108.17328,10400000000,6,16,65000000
168,3,3,16.05461,108.24057,10400000000,5,15,61904761
168,3,3,16.05461,108.24057,10400000000,5,15,61904761
168,3,3,16.05461,108.24057,10400000000,5,15,61904761
168,3,3,16.05461,108.24057,10400000000,5,15,61904761
144,3,4,16.08328,108.22888,10490000000,5,16,72847222
120,4,5,16.03189,108.22936,10490000000,2,16,87416666
144,0,0,16.08328,108.22888,10490000000,5,7,72847222
144,3,4,16.08328,108.22888,10490000000,5,16,72847222
64,0,0,16.03473,108.21791,10500000000,2,16,164062500
144,0,0,16.08328,108.22888,10500000000,5,7,72916666
92,9,10,16.05603,108.24547,10500000000,5,16,114130434
105,14,1,16.07687,108.22035,10500000000,2,15,100000000
90,0,0,16.06986,108.23666,10500000000,5,16,116666666
90,0,0,16.07418,108.2402,10500000000,5,16,116666666
152,11,11,16.09579,108.22874,10500000000,5,16,69078947
50,2,2,16.05088,108.21586,10500000000,2,16,210000000
105,7,8,16.05603,108.24547,10500000000,5,16,100000000
58,4,4,16.04925,108.24134,10500000000,4,16,181034482
144,4,4,16.03214,108.23095,10500000000,2,16,72916666
108,23,23,16.03456,108.2218,10500000000,2,16,97222222
120,0,0,16.03734,108.22095,10500000000,2,16,87500000
215,0,0,16.04371,108.24491,10500000000,4,16,48837209
132,0,0,16.02611,108.24381,10500000000,4,9,79545454
215,0,0,16.04371,108.24491,10500000000,4,16,48837209
215,0,0,16.04371,108.24491,10500000000,4,16,48837209
120,0,0,16.03734,108.22095,10500000000,2,16,87500000
201,0,0,16.02983,108.25417,10500000000,4,9,52238805
144,4,3,16.09433,108.22722,10500000000,5,16,72916666
100,0,0,16.0606,108.18981,10500000000,6,16,105000000
121,0,0,16.03653,108.20808,10500000000,1,16,86776859
138,4,4,16.07968,108.2143,10500000000,2,16,76086956
144,7,7,16.04156,108.22326,10500000000,2,16,72916666
120,0,0,16.03734,108.22095,10500000000,2,16,87500000
144,4,4,16.08328,108.22888,10500000000,5,16,72916666
117,2,2,16.04815,108.24409,10500000000,4,16,89743589
110,3,3,16.03799,108.24602,10500000000,4,16,95454545
110,3,3,16.03783,108.21455,10500000000,2,16,95454545
320,7,7,16.04637,108.24607,10500000000,4,1,32812500
63,0,0,16.07085,108.20899,10500000000,6,16,166666666
100,0,0,16.04402,108.23856,10500000000,4,16,105000000
71,3,3,16.05116,108.21258,10500000000,2,16,147887323
125,0,0,16.07457,108.18217,10500000000,6,9,84000000
197,0,0,16.05222,108.17557,10500000000,1,16,53299492
95,0,0,16.0721,108.22971,10500000000,5,9,110526315
128,0,0,16.08521,108.24371,10500000000,5,16,82031250
90,3,2,16.06427,108.23062,10500000000,5,16,116666666
104,3,3,16.0698,108.18992,10500000000,6,16,100961538
197,0,0,16.04813,108.17485,10500000000,1,16,53299492
289,0,0,16.02374,108.24307,10500000000,4,9,36332179
100,0,0,16.0422,108.21353,10500000000,2,16,105000000
101,0,0,16.05255,108.23446,10500000000,5,16,103960396
215,0,0,16.04371,108.24491,10500000000,4,16,48837209
69,0,0,16.05603,108.24547,10500000000,5,16,152173913
50,5,5,16.0501,108.20917,10500000000,2,16,210000000
50,2,3,16.0789,108.21699,10500000000,2,16,210000000
90,0,0,16.06591,108.24193,10500000000,5,16,116666666
120,0,0,16.03734,108.22095,10500000000,2,16,87500000
151,11,11,16.09579,108.22874,10500000000,5,16,69536423
350,12,12,16.0172,108.20458,10500000000,1,16,30000000
125,0,0,16.07245,108.19466,10500000000,6,9,84000000
214,0,0,16.04371,108.24491,10500000000,4,9,49065420
102,3,3,16.05538,108.18766,10500000000,6,16,102941176
50,2,2,16.05088,108.21586,10500000000,2,16,210000000
95,0,0,16.07555,108.24375,10500000000,5,16,110526315
46,3,3,16.06529,108.21943,10500000000,2,16,228260869
98,8,8,16.0606,108.18981,10500000000,6,16,107142857
350,3,3,15.98967,108.26234,10500000000,4,14,30000000
100,11,12,16.04637,108.24607,10500000000,4,16,105000000
144,3,4,16.09433,108.22722,10530000000,5,16,73125000
170,0,0,16.0312,108.24007,10550000000,4,9,62058823
132,4,2,16.02051,108.21143,10568000000,1,16,80060606
106,2,2,16.05116,108.21258,10600000000,2,16,100000000
82,4,2,16.05685,108.24449,10660000000,5,15,130000000
86,0,0,16.07751,108.22027,10700000000,2,16,124418604
144,0,0,16.04258,108.214,10700000000,2,16,74305555
220,0,0,16.09412,108.2287,10700000000,5,9,48636363
115,7,4,16.05451,108.20975,10795000000,2,16,93869565
160,0,0,16.08134,108.22128,10800000000,2,16,67500000
80,0,0,16.05451,108.20975,10800000000,2,16,135000000
80,0,0,16.08122,108.24407,10800000000,5,16,135000000
100,4,5,16.09384,108.24476,10800000000,5,14,108000000
115,7,4,16.05451,108.20975,10800000000,2,16,93913043
117,4,4,16.03396,108.21722,10800000000,2,16,92307692
200,0,0,16.01238,108.22979,10800000000,1,9,54000000
134,0,0,16.00954,108.20659,10800000000,1,9,80597014
105,2,2,16.0593,108.18531,10800000000,6,16,102857142
81,4,3,16.06002,108.21353,10800000000,6,16,133333333
80,3,3,16.05451,108.20975,10800000000,2,16,135000000
88,6,6,16.07686,108.23455,10800000000,5,1,122727272
144,3,3,16.08328,108.22888,10800000000,5,16,75000000
80,3,3,16.05451,108.20975,10800000000,2,16,135000000
144,3,3,16.08328,108.22888,10800000000,5,16,75000000
128,0,0,16.07968,108.2143,10900000000,2,16,85156250
157,0,0,16.04335,108.22148,10900000000,2,9,69426751
138,0,0,16.08061,108.21562,10900000000,2,16,78985507
115,7,5,16.0545,108.20975,10900000000,6,16,94782608
150,3,4,16.0412,108.21048,10900000000,2,16,72666666
115,7,5,16.0545,108.20975,10900000000,6,16,94782608
125,3,3,16.07033,108.17243,10950000000,3,16,87600000
119,0,0,16.03734,108.22095,10999000000,2,9,92428571
250,4,5,15.9892,108.25595,10999000000,4,14,43996000
156,2,1,16.0603,108.23628,11000000000,5,16,70512820
58,2,2,16.04335,108.22148,11000000000,2,16,189655172
144,3,3,16.08328,108.22888,11000000000,5,16,76388888
76,0,0,16.05508,108.22148,11000000000,2,16,144736842
140,4,4,16.07446,108.16166,11000000000,3,16,78571428
112,9,9,16.03936,108.21654,11000000000,2,16,98214285
162,3,2,16.03867,108.21691,11000000000,2,16,67901234
90,2,6,16.04082,108.21551,11000000000,2,16,122222222
180,2,2,16.08417,108.21861,11000000000,2,16,61111111
180,4,3,16.08417,108.21861,11000000000,2,15,61111111
68,4,4,16.08134,108.22128,11000000000,2,16,161764705
75,3,4,16.0606,108.18981,11000000000,6,16,146666666
98,6,3,16.03631,108.21548,11000000000,2,16,112244897
100,5,4,16.06826,108.18784,11000000000,6,16,110000000
144,4,4,16.09579,108.22874,11000000000,5,16,76388888
165,0,0,16.05603,108.24547,11000000000,5,9,66666666
155,0,0,16.05957,108.23875,11000000000,5,9,70967741
99,0,0,16.08778,108.2463,11000000000,5,9,111111111
75,0,0,16.04853,108.24549,11000000000,4,16,146666666
84,3,3,16.0606,108.18981,11000000000,6,16,130952380
165,0,0,16.05603,108.24547,11000000000,5,9,66666666
75,3,3,16.0606,108.18981,11000000000,6,16,146666666
75,3,3,16.0606,108.18981,11000000000,6,16,146666666
134,0,0,16.05684,108.20377,11000000000,2,9,82089552
82,3,2,16.08936,108.24578,11000000000,5,16,134146341
81,0,0,16.06059,108.21058,11000000000,6,16,135802469
375,0,0,15.98967,108.26234,11000000000,4,9,29333333
113,3,3,16.0692,108.23681,11000000000,5,14,97345132
250,3,3,16.02983,108.25417,11000000000,4,14,44000000
90,4,3,16.0597,108.21212,11000000000,6,16,122222222
105,5,5,16.01412,108.19179,11000000000,1,16,104761904
112,9,9,16.03936,108.21654,11000000000,2,16,98214285
155,0,0,16.04335,108.22148,11000000000,2,9,70967741
144,5,4,16.08328,108.22888,11000000000,5,16,76388888
129,6,3,16.03405,108.21588,11000000000,2,16,85271317
169,0,0,16.0721,108.22971,11000000000,5,9,65088757
180,0,0,16.02967,108.22818,11000000000,2,9,61111111
100,0,0,16.07109,108.18715,11000000000,6,16,110000000
150,5,4,16.0344,108.23098,11000000000,2,16,73333333
286,3,3,16.04361,108.20663,11000000000,2,16,38461538
286,0,0,16.04361,108.20663,11000000000,2,16,38461538
375,0,0,15.98635,108.25687,11000000000,4,9,29333333
80,0,0,16.08122,108.24407,11000000000,5,16,137500000
85,0,0,16.0597,108.21212,11000000000,6,16,129411764
150,5,4,16.0412,108.21048,11000000000,2,16,73333333
179,0,0,16.0423,108.24603,11000000000,4,16,61452513
68,0,0,16.04853,108.24549,11000000000,4,16,161764705
144,5,4,16.09222,108.22568,11000000000,5,16,76388888
250,0,0,16.0799,108.13589,11000000000,3,9,44000000
144,4,3,16.08328,108.22888,11000000000,5,16,76388888
75,0,0,16.02051,108.21143,11000000000,1,16,146666666
110,0,0,16.06076,108.16968,11000000000,3,16,100000000
100,7,3,16.06746,108.19719,11000000000,6,16,110000000
110,0,0,16.03234,108.23186,11000000000,2,16,100000000
75,0,0,16.04853,108.24549,11000000000,4,16,146666666
400,3,3,15.97919,108.27257,11000000000,4,14,27500000
375,0,0,15.98635,108.25687,11000000000,4,9,29333333
100,0,0,16.0698,108.18992,11000000000,6,16,110000000
76,0,0,16.04454,108.21522,11000000000,2,16,144736842
375,0,0,15.98635,108.25687,11000000000,4,9,29333333
76,0,0,16.04454,108.21522,11000000000,2,16,144736842
120,4,4,16.03346,108.23031,11000000000,2,16,91666666
286,3,3,16.04361,108.20663,11000000000,2,16,38461538
144,3,4,16.09433,108.22722,11011000000,5,16,76465277
180,0,0,16.06306,108.24195,11160000000,5,9,62000000
108,2,3,16.05745,108.21305,11200000000,2,16,103703703
144,3,4,16.08328,108.22888,11200000000,5,16,77777777
144,5,5,16.09222,108.22568,11200000000,5,16,77777777
55,0,0,16.06087,108.21717,11200000000,2,16,203636363
144,5,4,16.09433,108.22722,11200000000,5,16,77777777
144,3,3,16.08328,108.22888,11231000000,5,16,77993055
144,3,4,16.08328,108.22888,11231000000,5,16,77993055
144,4,4,16.09579,108.22874,11231000000,5,16,77993055
95,0,0,16.0765,108.2439,11300000000,5,16,118947368
125,0,0,16.0721,108.22971,11300000000,5,16,90400000
125,0,0,16.0721,108.22971,11300000000,5,16,90400000
140,0,0,16.08283,108.21394,11300000000,2,16,80714285
300,0,0,16.0799,108.13589,11400000000,3,9,38000000
300,3,3,15.98893,108.2077,11450000000,0,16,38166666
150,5,6,16.03277,108.22202,11450000000,2,16,76333333
93,2,2,16.06793,108.18581,11500000000,6,16,123655913
172,0,0,16.09384,108.24476,11500000000,5,9,66860465
76,0,0,16.05508,108.22148,11500000000,2,16,151315789
76,0,0,16.05508,108.22148,11500000000,2,16,151315789
4000,0,0,15.9511,108.14006,11500000000,0,9,2875000
90,0,0,16.06427,108.23062,11500000000,5,16,127777777
100,2,2,16.01348,108.20661,11500000000,1,16,115000000
92,15,15,16.07202,108.23826,11500000000,5,16,125000000
158,10,5,16.04335,108.22148,11500000000,2,16,72784810
105,0,0,16.03692,108.24453,11500000000,4,16,109523809
78,9,9,16.02051,108.21143,11500000000,1,16,147435897
151,0,0,16.04404,108.22296,11500000000,2,9,76158940
150,4,4,16.0929,108.24849,11500000000,5,16,76666666
81,3,3,16.04076,108.21777,11500000000,2,16,141975308
102,3,2,16.03363,108.21457,11500000000,2,16,112745098
63,0,0,16.06268,108.21976,11500000000,2,16,182539682
220,0,0,16.10587,108.25909,11500000000,5,9,52272727
102,4,4,16.03363,108.21457,11500000000,2,16,112745098
100,0,0,16.07074,108.23659,11500000000,5,16,115000000
42,0,0,16.06851,108.20916,11500000000,6,16,273809523
95,3,3,16.03163,108.22407,11500000000,2,16,121052631
103,0,0,16.07931,108.22218,11500000000,2,16,111650485
103,0,0,16.06417,108.23152,11500000000,5,9,111650485
76,0,0,16.05508,108.22148,11500000000,2,16,151315789
171,17,18,16.02268,108.24644,11500000000,4,16,67251461
158,6,5,16.06644,108.24437,11500000000,5,16,72784810
76,0,0,16.05508,108.22148,11500000000,2,16,151315789
98,8,8,16.06975,108.19176,11500000000,6,16,117346938
170,0,0,16.05685,108.24449,11500000000,5,16,67647058
144,5,5,16.0734,108.22889,11500000000,5,16,79861111
76,0,0,16.05508,108.22148,11500000000,2,16,151315789
76,0,0,16.05508,108.22148,11500000000,2,16,151315789
125,0,0,16.08736,108.21489,11500000000,2,9,92000000
158,10,5,16.04335,108.22148,11550000000,2,16,73101265
144,5,4,16.09222,108.22568,11600000000,5,16,80555555
101,3,3,16.0422,108.21353,11600000000,2,16,114851485
144,4,4,16.09222,108.22568,11600000000,5,16,80555555
144,5,5,16.08328,108.22888,11600000000,5,16,80555555
144,5,5,16.08328,108.22888,11600000000,5,16,80555555
144,5,5,16.08328,108.22888,11600000000,5,16,80555555
105,0,0,16.03889,108.24683,11600000000,4,16,110476190
144,5,5,16.09222,108.22568,11600000000,5,16,80555555
144,4,4,16.09222,108.22568,11600000000,5,16,80555555
144,4,4,16.09433,108.22722,11600000000,5,16,80555555
144,5,4,16.08328,108.22888,11600000000,5,16,80555555
144,5,6,16.08328,108.22888,11600000000,5,16,80555555
144,4,4,16.09222,108.22568,11600000000,5,16,80555555
160,11,6,16.05436,108.22016,11600000000,2,16,72500000
144,5,5,16.09222,108.22568,11660000000,5,16,80972222
144,6,5,16.0734,108.22889,11689000000,5,16,81173611
650,0,0,16.09591,108.13013,11699000000,3,7,17998461
90,2,2,16.04454,108.21522,11700000000,2,16,130000000
102,3,2,16.03363,108.21457,11700000000,2,16,114705882
174,12,12,16.09092,108.23327,11700000000,5,16,67241379
68,3,3,16.06582,108.19011,11700000000,6,16,172058823
171,0,0,16.03718,108.24387,11700000000,4,9,68421052
90,0,0,16.06591,108.24193,11750000000,5,16,130555555
100,0,0,16.05508,108.22148,11799000000,2,9,117990000
138,4,5,16.08061,108.21562,11800000000,2,16,85507246
105,0,0,16.03889,108.24683,11800000000,4,16,112380952
150,4,5,16.07079,108.22511,11800000000,2,16,78666666
150,5,6,16.0344,108.23098,11800000000,2,16,78666666
125,0,0,16.07536,108.20558,11800000000,6,9,94400000
40,0,0,16.06892,108.22455,11800000000,2,16,295000000
150,5,5,16.0412,108.21048,11800000000,2,16,78666666
137,4,5,16.08061,108.21562,11800000000,2,16,86131386
320,7,7,16.06063,108.21655,11800000000,2,1,36875000
81,0,0,16.07802,108.21446,11800000000,2,16,145679012
140,0,0,16.04925,108.24134,11850000000,4,16,84642857
140,4,4,16.04925,108.24134,11850000000,4,16,84642857
63,0,0,16.06402,108.22123,11900000000,2,16,188888888
76,0,0,16.06644,108.24437,11900000000,5,16,156578947
63,0,0,16.06402,108.22123,11900000000,2,16,188888888
120,5,5,16.0363,108.22066,11900000000,2,16,99166666
69,9,10,16.06358,108.23114,11900000000,5,16,172463768
94,4,4,16.059,108.22131,11900000000,2,16,126595744
96,11,11,16.05778,108.24217,11900000000,5,16,123958333
67,3,3,16.06746,108.19719,11900000000,6,16,177611940
350,4,0,16.02676,108.23971,11999000000,4,14,34282857
650,0,0,16.1061,108.13558,12000000000,3,7,18461538
345,4,4,16.02983,108.25417,12000000000,4,16,34782608
80,0,0,16.08122,108.24407,12000000000,5,16,150000000
90,15,15,16.07331,108.24296,12000000000,5,16,133333333
140,2,2,16.08936,108.24578,12000000000,5,16,85714285
144,5,5,16.09222,108.22568,12000000000,5,16,83333333
138,0,0,16.04925,108.24134,12000000000,4,16,86956521
345,3,3,16.02983,108.25417,12000000000,4,14,34782608
110,2,2,16.03844,108.21584,12000000000,2,16,109090909
345,4,4,16.02983,108.25417,12000000000,4,14,34782608
138,4,4,16.04925,108.24134,12000000000,4,16,86956521
108,3,3,16.06675,108.23584,12000000000,5,16,111111111
165,3,2,16.05603,108.24547,12000000000,5,16,72727272
102,3,4,16.09591,108.13013,12000000000,3,16,117647058
160,0,0,16.06593,108.19247,12000000000,6,16,75000000
427,4,4,16.02983,108.25417,12000000000,4,14,28103044
427,4,4,16.02983,108.25417,12000000000,4,14,28103044
62,0,0,16.07146,108.22133,12000000000,2,16,193548387
345,4,4,16.02983,108.25417,12000000000,4,14,34782608
345,3,3,16.02983,108.25417,12000000000,4,16,34782608
345,4,4,16.02983,108.25417,12000000000,4,14,34782608
144,5,4,16.09222,108.22568,12000000000,5,16,83333333
427,4,4,16.02983,108.25417,12000000000,4,14,28103044
345,4,4,16.02983,108.25417,12000000000,4,14,34782608
152,0,0,16.03277,108.22202,12000000000,2,16,78947368
427,4,4,16.02983,108.25417,12000000000,4,14,28103044
125,0,0,16.07245,108.19466,12000000000,6,16,96000000
345,4,4,16.02983,108.25417,12000000000,4,14,34782608
120,0,0,16.03734,108.22095,12000000000,2,16,100000000
60,4,4,16.0789,108.21699,12000000000,2,16,200000000
81,3,3,16.04076,108.21777,12000000000,2,16,148148148
200,0,0,16.07422,108.13483,12000000000,3,16,60000000
102,3,3,16.0378,108.21357,12000000000,2,16,117647058
105,0,0,16.03844,108.21584,12000000000,2,16,114285714
350,3,3,16.02983,108.25417,12000000000,4,14,34285714
100,0,0,16.08423,108.24587,12000000000,5,9,120000000
87,0,0,16.05765,108.21816,12000000000,2,16,137931034
350,3,3,16.02983,108.25417,12000000000,4,14,34285714
120,3,3,16.06546,108.18288,12000000000,6,16,100000000
200,3,2,16.0789,108.21699,12000000000,2,16,60000000
125,0,0,16.07536,108.20558,12000000000,6,9,96000000
200,0,0,16.02967,108.24049,12000000000,4,9,60000000
71,0,0,16.03084,108.2189,12000000000,2,16,169014084
345,4,4,16.02983,108.25417,12000000000,4,14,34782608
350,3,3,16.02983,108.25417,12000000000,4,14,34285714
215,0,0,16.00954,108.20659,12000000000,1,13,55813953
345,4,4,16.02983,108.25417,12000000000,4,14,34782608
170,0,0,16.05603,108.24547,12000000000,5,9,70588235
140,4,4,16.07446,108.16166,12000000000,3,16,85714285
144,5,5,16.08328,108.22888,12000000000,5,16,83333333
136,0,0,16.04925,108.24134,12000000000,4,16,88235294
427,3,3,16.02983,108.25417,12100000000,4,14,28337236
180,4,4,16.00902,108.21925,12200000000,1,14,67777777
102,0,0,16.03692,108.24453,12200000000,4,16,119607843
204,0,0,16.06433,108.19121,12200000000,6,16,59803921
350,3,3,16.02983,108.25417,12250000000,4,14,35000000
120,5,4,16.09579,108.22874,12300000000,5,16,102500000
427,3,4,15.99582,108.26936,12300000000,4,14,28805620
250,3,3,15.99582,108.26936,12300000000,4,16,49200000
427,3,3,15.99582,108.26936,12300000000,4,14,28805620
427,3,4,15.99582,108.26936,12300000000,4,14,28805620
82,0,0,16.05102,108.24527,12300000000,4,9,150000000
98,9,10,16.07285,108.23704,12300000000,5,16,125510204
120,4,3,16.09222,108.22568,12300000000,5,16,102500000
116,10,11,16.0422,108.21353,12300000000,2,16,106034482
200,0,0,15.99207,108.26828,12350000000,4,9,61750000
144,5,5,16.09222,108.22568,12397000000,5,16,86090277
144,5,6,16.08328,108.22888,12400000000,5,16,86111111
70,3,3,16.05085,108.24319,12400000000,4,16,177142857
144,3,3,16.08328,108.22888,12400000000,5,16,86111111
144,5,5,16.09222,108.22568,12400000000,5,16,86111111
144,5,4,16.09579,108.22874,12400000000,5,16,86111111
144,5,4,16.08328,108.22888,12400000000,5,16,86111111
144,4,4,16.09579,108.22874,12499000000,5,16,86798611
115,2,2,16.08327,108.2333,12500000000,5,16,108695652
400,8,9,16.04433,108.2447,12500000000,4,1,31250000
427,3,3,15.98967,108.26234,12500000000,4,14,29274004
101,0,0,16.03513,108.21985,12500000000,2,16,123762376
80,4,3,16.07371,108.21071,12500000000,6,16,156250000
125,0,0,16.04978,108.24067,12500000000,4,16,100000000
120,0,0,16.06026,108.243,12500000000,5,16,104166666
100,0,0,16.0422,108.21353,12500000000,2,16,125000000
171,0,0,16.06094,108.17204,12500000000,3,16,73099415
80,4,3,16.07243,108.20271,12500000000,6,16,156250000
70,5,4,16.03084,108.2189,12500000000,2,16,178571428
125,0,0,16.03734,108.22095,12500000000,2,9,100000000
88,0,0,16.0692,108.23681,12500000000,5,16,142045454
192,0,0,16.02974,108.242,12500000000,4,9,65104166
81,3,3,16.07243,108.20271,12500000000,6,16,154320987
45,0,0,16.06509,108.22178,12500000000,2,16,277777777
310,0,0,16.09092,108.23327,12500000000,5,16,40322580
130,8,8,16.07457,108.18217,12500000000,6,16,96153846
76,4,3,16.0814,108.2169,12500000000,2,16,164473684
67,3,3,16.07428,108.21267,12500000000,6,16,186567164
120,0,0,16.05603,108.24547,12500000000,5,16,104166666
150,0,0,16.04404,108.22296,12500000000,2,16,83333333
115,0,0,16.04978,108.24067,12500000000,4,16,108695652
102,0,0,16.06613,108.24356,12500000000,5,9,122549019
80,3,3,16.03835,108.24656,12500000000,4,16,156250000
94,0,0,16.03513,108.21985,12500000000,2,16,132978723
68,0,0,16.04853,108.24549,12500000000,4,16,183823529
487,9,9,16.04869,108.23575,12500000000,4,1,25667351
88,0,0,16.0713,108.23822,12500000000,5,9,142045454
427,3,3,16.02983,108.25417,12500000000,4,14,29274004
90,0,0,16.08122,108.24407,12500000000,5,16,138888888
68,6,6,16.04853,108.24549,12500000000,4,16,183823529
156,11,11,16.0422,108.21353,12500000000,2,16,80128205
68,0,0,16.05181,108.24492,12500000000,4,16,183823529
102,0,0,16.03692,108.24453,12500000000,4,16,122549019
625,0,0,16.07159,108.10455,12500000000,0,9,20000000
427,3,3,15.99582,108.26936,12500000000,4,14,29274004
600,13,14,16.0231,108.24422,12500000000,4,1,20833333
94,0,0,16.03309,108.21848,12500000000,2,16,132978723
150,0,0,16.08283,108.21394,12500000000,2,16,83333333
92,0,0,16.06448,108.2396,12500000000,5,16,135869565
68,0,0,16.04853,108.24549,12500000000,4,16,183823529
118,0,0,16.04036,108.2171,12500000000,2,16,105932203
50,2,2,16.07688,108.21215,12500000000,2,16,250000000
151,0,0,16.04334,108.2075,12500000000,2,16,82781456
134,0,0,16.06166,108.24544,12500000000,5,9,93283582
95,3,3,16.05255,108.23446,12500000000,5,16,131578947
427,3,3,15.99582,108.26936,12500000000,4,14,29274004
285,0,0,16.02528,108.24188,12500000000,4,9,43859649
125,0,0,16.07245,108.19466,12500000000,6,16,100000000
149,0,0,16.0436,108.21884,12500000000,2,16,83892617
102,12,13,16.03889,108.24683,12500000000,4,16,122549019
55,3,3,16.05745,108.21305,12590000000,2,16,228909090
55,3,3,16.05524,108.21234,12599000000,2,16,229072727
60,0,0,16.07688,108.21215,12600000000,2,16,210000000
60,0,0,16.07688,108.21215,12600000000,2,16,210000000
55,3,3,16.05745,108.21305,12600000000,2,16,229090909
144,3,3,16.09579,108.22874,12650000000,5,16,87847222
301,0,0,15.97796,108.26199,12700000000,4,9,42192691
116,10,10,16.0422,108.21353,12700000000,2,16,109482758
108,4,3,16.01672,108.20859,12700000000,1,16,117592592
106,0,0,16.08877,108.21962,12700000000,2,16,119811320
121,2,3,16.03309,108.21848,12700000000,2,16,104958677
100,4,3,16.0172,108.20458,12800000000,1,16,128000000
150,0,0,16.04334,108.2075,12900000000,2,16,86000000
63,0,0,16.07259,108.21888,12900000000,2,16,204761904
160,0,0,16.08122,108.24407,12900000000,5,9,80625000
260,2,2,16.05827,108.174,12900000000,1,16,49615384
160,0,0,16.08122,108.24407,12900000000,5,9,80625000
151,0,0,16.04404,108.22296,12900000000,2,16,85430463
125,3,3,16.07536,108.20558,12900000000,6,16,103200000
100,0,0,16.01412,108.19179,12970000000,1,9,129700000
120,0,0,16.06816,108.21333,13000000000,6,16,108333333
160,0,0,16.04245,108.21093,13000000000,2,9,81250000
144,5,4,16.07604,108.14469,13000000000,3,16,90277777
130,0,0,16.08241,108.21874,13000000000,2,16,100000000
86,0,0,16.06509,108.21587,13000000000,2,16,151162790
60,0,0,16.06505,108.21648,13000000000,2,16,216666666
67,3,2,16.07178,108.21315,13000000000,2,16,194029850
70,2,2,16.05085,108.24319,13000000000,4,16,185714285
107,0,0,16.07802,108.21446,13000000000,2,16,121495327
310,3,3,16.0603,108.23628,13000000000,5,16,41935483
108,0,0,16.0692,108.23681,13000000000,5,16,120370370
190,0,0,16.07716,108.15993,13000000000,3,16,68421052
122,0,0,16.02978,108.20874,13000000000,1,9,106557377
108,0,0,16.07331,108.24296,13000000000,5,16,120370370
69,3,4,16.07191,108.17987,13000000000,6,16,188405797
100,8,3,16.01676,108.20866,13000000000,1,16,130000000
361,0,0,15.98635,108.25687,13000000000,4,7,36011080
109,3,4,16.06886,108.24414,13000000000,5,16,119266055
100,0,0,16.0422,108.21353,13000000000,2,16,130000000
210,0,0,16.07858,108.1587,13000000000,3,9,61904761
100,3,3,16.0422,108.21353,13000000000,2,16,130000000
75,0,0,16.07434,108.23976,13000000000,5,16,173333333
216,0,0,16.07743,108.16546,13000000000,3,9,60185185
86,4,5,16.05451,108.20975,13000000000,2,16,151162790
74,9,10,16.05181,108.24492,13000000000,4,1,175675675
108,0,0,16.07331,108.24296,13000000000,5,9,120370370
68,0,0,16.04853,108.24549,13000000000,4,16,191176470
151,0,0,16.04404,108.22296,13000000000,2,16,86092715
75,11,11,16.07331,108.24296,13000000000,5,16,173333333
60,2,2,16.07688,108.21215,13000000000,2,16,216666666
95,0,0,16.03277,108.22202,13000000000,2,9,136842105
200,6,6,16.02967,108.24049,13000000000,4,14,65000000
160,0,0,16.04245,108.21093,13000000000,2,9,81250000
192,3,4,16.03718,108.24387,13000000000,4,14,67708333
72,4,4,16.06746,108.19719,13000000000,6,16,180555555
192,0,0,16.02374,108.24307,13100000000,4,16,68229166
192,3,4,16.02374,108.24307,13100000000,4,14,68229166
128,0,0,16.07716,108.15993,13150000000,3,16,102734375
200,6,6,16.02967,108.24049,13199000000,4,14,65995000
81,3,3,16.04076,108.21777,13200000000,2,16,162962962
68,8,8,16.048,108.24523,13200000000,4,16,194117647
81,3,3,16.04076,108.21777,13200000000,2,16,162962962
70,0,0,16.048,108.24523,13200000000,4,16,188571428
198,0,0,16.07743,108.16546,13200000000,3,9,66666666
130,4,4,16.03734,108.22095,13300000000,2,16,102307692
362,4,4,16.02983,108.25417,13345000000,4,14,36864640
88,7,6,16.04076,108.21777,13400000000,2,16,152272727
116,0,0,16.06531,108.23834,13400000000,5,9,115517241
85,5,5,16.0501,108.20917,13500000000,2,16,158823529
120,5,5,16.03346,108.23031,13500000000,2,16,112500000
