area,room,toilet,lat,long,quan,loai_bds,price-VND
48,0,0,16.07191,108.17987,quan-thanh-khe,mua-dat-tho-cu/,1790000000
68,2,2,16.06793,108.18581,quan-thanh-khe,mua-nha-hem-ngo/,1790000000
48,0,0,16.07191,108.17987,quan-thanh-khe,mua-dat-tho-cu/,1790000000
59,2,1,16.04335,108.22148,quan-hai-chau,mua-can-ho-chung-cu/,1790000000
65,1,1,16.07422,108.13483,quan-lien-chieu,mua-nha-mat-tien-pho/,1800000000
100,0,0,16.01385,108.24989,quan-ngu-hanh-son,mua-dat-tho-cu/,1800000000
40,2,2,16.06087,108.21717,quan-hai-chau,mua-nha-hem-ngo/,1800000000
100,0,0,15.98728,108.26717,quan-ngu-hanh-son,mua-dat-nen-du-an/,1800000000
100,0,0,16.02983,108.25417,quan-ngu-hanh-son,mua-dat-nen-du-an/,1800000000
100,0,0,16.04355,108.23758,quan-ngu-hanh-son,mua-dat-tho-cu/,1800000000
100,0,0,15.98635,108.25687,quan-ngu-hanh-son,mua-dat-nen-du-an/,1800000000
300,0,0,16.09512,108.13844,quan-lien-chieu,mua-dat-nen-du-an/,1800000000
125,0,0,16.1061,108.13558,quan-lien-chieu,mua-dat-nen-du-an/,1800000000
95,0,0,15.98936,108.27118,quan-ngu-hanh-son,mua-dat-nen-du-an/,1800000000
30,2,2,16.07048,108.20135,quan-thanh-khe,mua-nha-mat-tien-pho/,1800000000
100,0,0,16.03328,108.23941,quan-ngu-hanh-son,mua-dat-nen-du-an/,1800000000
45,2,1,16.06793,108.18581,quan-thanh-khe,mua-nha-hem-ngo/,1800000000
22,2,2,16.06756,108.20497,quan-thanh-khe,mua-nha-hem-ngo/,1800000000
58,1,1,16.0558,108.22367,quan-hai-chau,mua-nha-mat-tien-pho/,1800000000
100,0,0,16.05192,108.16724,quan-lien-chieu,mua-dat-nen-du-an/,1800000000
65,2,1,16.06949,108.146,quan-lien-chieu,mua-nha-mat-tien-pho/,1800000000
150,0,0,15.98635,108.25687,quan-ngu-hanh-son,mua-dat-nen-du-an/,1800000000
45,2,2,16.06041,108.18161,quan-thanh-khe,mua-nha-hem-ngo/,1800000000
150,0,0,16.09591,108.13013,quan-lien-chieu,mua-dat-nen-du-an/,1800000000
140,0,0,15.98635,108.25687,quan-ngu-hanh-son,mua-dat-nen-du-an/,1800000000
42,3,2,16.02531,108.21319,quan-cam-le,mua-nha-mat-tien-pho/,1800000000
52,0,0,16.07243,108.20271,quan-thanh-khe,mua-dat-tho-cu/,1800000000
100,0,0,16.09512,108.13844,quan-lien-chieu,mua-dat-nen-du-an/,1800000000
300,0,0,16.07422,108.13483,quan-lien-chieu,mua-dat-nen-du-an/,1800000000
70,1,1,16.07422,108.13483,quan-lien-chieu,mua-nha-mat-tien-pho/,1800000000
105,0,0,15.99582,108.26936,quan-ngu-hanh-son,mua-dat-tho-cu/,1800000000
247,0,0,15.99582,108.26936,quan-ngu-hanh-son,mua-dat-tho-cu/,1800000000
70,0,0,16.05067,108.15756,quan-lien-chieu,mua-dat-tho-cu/,1800000000
100,0,0,15.99107,108.23758,quan-ngu-hanh-son,mua-dat-nen-du-an/,1800000000
31,2,1,16.06746,108.19719,quan-thanh-khe,mua-nha-hem-ngo/,1800000000
68,2,2,15.98635,108.25687,quan-ngu-hanh-son,mua-can-ho-chung-cu/,1800000000
100,0,0,15.99107,108.23758,quan-ngu-hanh-son,mua-dat-nen-du-an/,1800000000
180,0,0,15.98635,108.25687,quan-ngu-hanh-son,mua-dat-nen-du-an/,1800000000
50,1,1,16.05655,108.24693,quan-son-tra,mua-can-ho-chung-cu/,1800000000
100,0,0,15.97666,108.23353,quan-ngu-hanh-son,mua-dat-tho-cu/,1800000000
125,0,0,16.1061,108.13558,quan-lien-chieu,mua-dat-nen-du-an/,1800000000
65,1,1,16.07309,108.16553,quan-lien-chieu,mua-nha-mat-tien-pho/,1800000000
100,0,0,15.99107,108.23758,quan-ngu-hanh-son,mua-dat-nen-du-an/,1800000000
26,2,2,16.07567,108.2178,quan-hai-chau,mua-nha-hem-ngo/,1800000000
72,2,3,15.98635,108.25687,quan-ngu-hanh-son,mua-can-ho-chung-cu/,1800000000
120,0,0,16.1061,108.13558,quan-lien-chieu,mua-dat-nen-du-an/,1800000000
180,0,0,15.98635,108.25687,quan-ngu-hanh-son,mua-dat-nen-du-an/,1800000000
95,0,0,15.99033,108.26709,quan-ngu-hanh-son,mua-dat-tho-cu/,1805000000
70,3,2,15.98635,108.25687,quan-ngu-hanh-son,mua-can-ho-chung-cu/,1820000000
