area,room,toilet,lat,long,price-VND,loai_bds-code
120,3,6,16.03346,108.23031,4500000000,16
42,3,2,16.05088,108.21586,2500000000,15
82,2,1,16.03851,108.24755,3200000000,0
90,3,2,16.01246,108.2545,6300000000,16
22,2,2,16.06756,108.20497,1800000000,15
160,4,4,16.05676,108.16851,2000000000,15
46,2,1,16.03163,108.22407,1030000000,0
136,0,0,16.04925,108.24134,12000000000,16
93,3,2,16.08469,108.23464,5600000000,16
90,7,3,16.04812,108.23801,6000000,16
45,2,2,16.06851,108.20916,2300000000,15
100,0,0,16.02591,108.24014,4300000000,6
150,5,4,16.04036,108.2171,10000000000,16
100,0,0,16.06228,108.237,6500000000,16
48,1,1,15.98123,108.27566,3792000000,1
82,2,1,16.03788,108.21496,5400000000,16
105,3,2,16.03328,108.22257,13500000000,16
26,2,2,16.08283,108.21394,3000000000,16
66,2,2,16.06413,108.23249,6100000000,16
64,2,1,16.06087,108.21717,1850000000,15
138,3,4,16.09512,108.13844,20000000,16
72,5,3,16.03511,108.21386,6300000000,16
138,0,0,16.04036,108.2171,13700000000,16
60,2,1,16.05655,108.24693,2050000000,0
60,3,2,16.08814,108.21792,6850000000,16
41,2,2,16.05515,108.21731,2490000000,15
81,3,3,16.04076,108.21777,11500000000,16
108,0,0,16.05991,108.2237,15000000000,16
81,0,0,16.04925,108.24134,6700000000,9
96,0,0,16.02268,108.24644,2670000000,9
180,0,0,16.0231,108.24422,14900000000,16
136,0,0,16.05461,108.24057,9500000000,9
125,4,4,16.09591,108.13013,5200000000,16
166,0,0,16.0172,108.20458,4500000000,16
100,4,3,16.01694,108.22441,8500000000,16
165,3,3,16.06016,108.21233,5390000000,15
62,1,1,16.03851,108.24755,3500000000,0
150,4,3,16.1061,108.13558,7300000000,16
58,0,0,16.08191,108.21403,4500000000,16
100,3,4,16.00664,108.21915,6200000000,16
90,6,5,16.07371,108.21071,4000000000,15
122,0,0,15.97796,108.26199,2050000000,7
125,4,5,16.09591,108.13013,5200000000,16
51,2,3,16.05823,108.21715,3200000000,16
48,2,1,15.99582,108.26936,3000000000,1
138,3,4,16.09512,108.13844,6524000000,16
59,3,2,16.06326,108.21621,3300000000,15
80,3,2,16.07468,108.1763,3750000000,16
127,3,2,15.99582,108.26936,3500000000,16
150,0,0,16.05991,108.2237,2025000000,7
50,2,2,16.08241,108.21874,2400000000,15
92,4,2,16.04112,108.21221,6200000000,16
100,3,4,16.00994,108.22799,5300000000,16
90,3,2,16.03941,108.2377,5500000000,16
75,0,0,16.04063,108.21173,7900000000,16
72,4,2,16.02939,108.21332,4000000000,16
64,2,2,16.08024,108.22089,2350000000,0
92,5,2,16.03277,108.22202,4400000000,16
55,2,1,16.07686,108.23455,5500000000,16
75,0,0,16.09447,108.23031,3400000000,16
120,4,5,16.07079,108.22511,100000,16
45,2,2,16.08241,108.21874,2850000000,15
95,2,2,16.0734,108.22889,5000000000,0
175,2,1,16.05679,108.24132,8700000000,16
35,2,2,16.05515,108.21731,2250000000,15
144,0,0,16.08328,108.22888,8000000000,7
102,0,0,15.98635,108.25687,2550000000,7
124,4,3,16.09745,108.23316,7000000000,16
70,0,0,16.03309,108.21848,5800000000,16
107,2,2,16.06627,108.20857,2050000000,15
62,3,2,16.05675,108.21713,4800000000,16
170,0,0,16.0501,108.20917,14500000000,16
70,0,0,16.07067,108.21568,3500000000,9
65,1,2,16.03851,108.24755,3445000000,2
97,4,4,16.07486,108.17162,4800000000,16
85,0,0,15.97919,108.27257,1280000000,9
85,3,3,16.02791,108.18997,2750000000,16
60,0,0,16.06816,108.1819,2300000000,9
100,2,1,16.01412,108.19179,3000000000,16
85,2,2,16.05448,108.18343,4800000000,16
160,0,0,16.08134,108.22128,10800000000,16
53,2,2,16.06756,108.20497,2400000000,15
145,2,1,16.05448,108.18343,6500000000,16
144,3,4,16.08328,108.22888,10200000000,16
100,5,6,16.04739,108.18375,8400000000,16
50,3,2,16.07191,108.17987,2850000000,15
85,4,4,16.02976,108.24725,6300000000,16
100,0,0,16.00671,108.2588,4700000000,7
94,0,0,16.06306,108.24195,8900000000,16
109,0,0,15.99107,108.23758,3600000000,9
58,0,0,16.04454,108.21522,2550000000,9
97,3,4,16.0252,108.21356,6500000000,16
120,5,4,16.0143,108.19913,5900000000,16
92,2,1,16.04112,108.21221,5600000000,16
165,5,5,16.03328,108.22257,17900000000,16
70,1,1,16.06688,108.1799,3800000000,16
100,0,0,16.03936,108.21654,8900000000,16
62,2,1,16.06746,108.19719,3400000000,15
95,0,0,16.07446,108.16166,3990000000,9
108,0,0,16.07507,108.16997,5200000000,9
166,0,0,16.00354,108.21747,7200000000,9
100,4,3,16.06306,108.24195,4850000000,16
94,0,0,16.05434,108.24521,15000000000,16
70,3,2,16.04739,108.18375,2200000000,15
78,4,3,16.08854,108.2171,9200000000,16
180,0,0,16.02967,108.22818,11000000000,9
100,2,1,16.02474,108.24536,4300000000,16
65,3,2,16.07614,108.2184,4400000000,15
32,2,2,16.06077,108.21365,1870000000,15
94,0,0,16.03475,108.20878,6800000000,16
43,3,3,16.04335,108.22148,3500000000,15
120,5,5,16.0363,108.22066,11900000000,16
83,2,2,16.03851,108.24755,2200000000,0
145,0,0,16.02791,108.18997,2100000000,9
125,0,0,16.07536,108.20558,12000000000,9
85,3,3,16.07476,108.1755,8700000000,16
88,0,0,16.0692,108.23681,12500000000,16
79,2,2,16.07422,108.13483,900000000,0
71,3,3,16.04537,108.21836,10000000000,16
64,1,2,16.08024,108.22089,2120000000,0
120,5,5,16.03346,108.23031,14900000000,14
90,3,2,16.08075,108.16038,5300000000,16
106,2,1,16.04361,108.20663,4500000000,15
50,3,2,16.04688,108.2076,2750000000,15
65,3,2,16.05515,108.21731,2900000000,15
100,0,0,15.99107,108.23758,3500000000,7
75,0,0,16.04454,108.21522,4100000000,9
100,0,0,15.99107,108.23758,1950000000,9
100,0,0,16.01385,108.24989,2200000000,9
150,0,0,16.03526,108.23422,10000000000,9
52,3,2,16.06838,108.19679,3550000000,15
95,3,2,16.02164,108.24439,5000000000,16
90,0,0,16.10273,108.12993,2300000000,7
105,0,0,16.08881,108.22049,9900000000,9
40,1,1,16.05461,108.24057,720000000,4
82,2,2,16.03851,108.24755,3499000000,0
70,0,0,16.04739,108.18375,2000000000,15
92,0,0,16.07899,108.2125,8300000000,16
46,1,1,16.05515,108.21731,2000000000,15
61,2,2,16.05781,108.18763,3800000000,11
84,0,0,16.05676,108.16851,1680000000,9
62,3,2,16.05903,108.1873,2200000000,15
74,4,3,16.03409,108.21264,4950000000,16
100,0,0,16.09775,108.08974,2120000000,9
76,3,2,16.0172,108.20458,3100000000,15
82,2,2,16.0401,108.24717,3000000000,0
174,0,0,15.96639,108.18096,1050000000,9
121,0,0,16.02474,108.24536,4900000000,9
70,4,4,16.08109,108.21224,7300000000,16
100,0,0,16.01206,108.2228,3650000000,9
79,4,4,16.04454,108.21522,2500000000,15
97,0,0,16.0143,108.19913,4600000000,16
100,0,0,15.97666,108.23353,1400000000,9
60,0,0,16.05676,108.16851,1950000000,9
70,2,2,16.03851,108.24755,2000000000,0
100,0,0,16.09775,108.08974,1900000000,9
84,4,4,16.02051,108.21143,3000000000,15
73,0,0,16.02577,108.20979,3900000000,16
105,3,3,16.03851,108.24755,5565000000,0
76,2,2,16.05666,108.18751,3250000000,16
120,0,0,16.0423,108.24603,8100000000,16
70,0,0,16.03011,108.22785,4600000000,15
82,2,2,16.03851,108.24755,4838000000,0
70,0,0,16.03309,108.21848,5800000000,16
180,3,2,16.09227,108.23095,10000000000,16
90,1,1,16.05584,108.18582,4250000000,16
118,0,0,16.04036,108.2171,12500000000,16
28,2,2,16.0732,108.21208,2410000000,15
60,3,2,16.07447,108.17914,3950000000,16
82,2,2,16.03851,108.24755,402000000,0
74,2,2,16.05823,108.21715,1950000000,15
95,4,4,16.0836,108.21802,7700000000,16
96,2,2,16.08024,108.22089,2950000000,0
35,2,2,16.06746,108.19719,2490000000,15
59,3,3,16.08922,108.21798,4850000000,16
143,3,4,16.09591,108.13013,6900000000,16
87,0,0,16.05222,108.17557,2190000000,9
82,3,3,16.03783,108.21455,6000000000,16
82,0,0,16.03851,108.24755,1100000000,7
64,3,3,16.05173,108.22054,3420000000,15
123,0,0,16.05827,108.174,5200000000,16
75,3,2,16.08669,108.24492,4000000000,16
85,3,1,16.03328,108.22257,4100000000,16
51,3,2,16.05108,108.21813,3150000000,15
90,4,4,16.06076,108.16968,5300000000,16
144,3,4,16.08328,108.22888,11231000000,16
70,0,0,16.06468,108.19925,5800000000,16
147,0,0,16.04355,108.23758,2900000000,9
81,3,3,16.04419,108.21829,3250000000,15
88,2,2,16.03099,108.22059,4500000000,16
77,2,2,16.03851,108.24755,4000000000,0
85,0,0,16.02268,108.24644,3250000000,9
100,4,3,15.98983,108.21364,5500000000,16
167,0,0,16.04978,108.24067,22000000000,9
105,3,3,16.03851,108.24755,3000000000,0
110,0,0,15.99107,108.23758,2500000000,7
56,4,2,16.07243,108.20271,3190000000,15
144,4,3,16.09433,108.22722,9500000000,16
102,0,0,16.03835,108.24656,7600000000,9
102,0,0,15.98635,108.25687,3100000000,7
108,0,0,16.0429,108.2422,9000000000,16
100,0,0,16.0784,108.16648,4950000000,9
100,0,0,15.98635,108.25687,3100000000,7
90,2,2,15.98635,108.25687,4700000000,16
72,3,3,16.04384,108.21232,6700000000,16
64,4,4,16.08526,108.21779,4800000000,16
90,5,5,16.09512,108.13844,1200000000,16
178,0,0,16.06016,108.21233,534000000,7
161,4,4,16.04036,108.2171,25000000000,16
80,0,0,16.05515,108.21731,3650000000,16
105,3,3,16.0428,108.17073,4950000000,16
72,3,2,16.09335,108.22744,4400000000,16
128,0,0,16.07716,108.15993,13150000000,16
86,0,0,16.04105,108.23907,3600000000,16
76,0,0,16.07962,108.16092,3300000000,16
99,0,0,16.0558,108.22367,8600000000,9
144,4,4,16.08328,108.22888,10500000000,16
84,3,3,16.04688,108.2076,4580000000,15
168,3,3,16.05461,108.24057,10400000000,15
60,2,2,16.02791,108.18997,2450000000,15
100,4,4,16.00495,108.21669,5095000000,16
95,0,0,16.07446,108.16166,3050000000,9
90,0,0,16.08053,108.24418,8000000000,9
75,0,0,16.04853,108.24549,11000000000,16
57,1,1,16.1061,108.13558,3200000000,0
56,3,3,16.0606,108.18981,3250000000,15
50,3,2,16.04454,108.21522,4930000000,16
120,5,5,16.03346,108.23031,13500000000,16
142,0,0,16.07688,108.21215,8000000000,16
105,3,3,16.03851,108.24755,5250000000,0
75,3,3,16.0724,108.16904,5950000000,16
105,0,0,16.03941,108.2377,18000000,7
78,4,5,16.0395,108.24862,4990000000,16
80,3,3,16.05451,108.20975,10200000000,16
100,3,3,16.01412,108.19179,5690000000,16
83,4,3,16.06509,108.22178,8300000000,15
86,0,0,16.07191,108.17987,3800000000,16
65,0,0,16.05704,108.17166,7200000000,16
188,7,7,16.01851,108.20016,17600000000,14
78,2,2,16.0558,108.22367,8580000000,0
55,2,1,16.07686,108.23455,5500000000,16
144,3,4,16.08328,108.22888,10185000000,16
83,1,1,16.05979,108.17044,2900000000,16
100,0,0,15.98936,108.27118,2200000000,7
105,4,3,16.02051,108.21143,4800000000,16
90,4,4,16.03153,108.21871,7300000000,16
50,3,2,16.06352,108.20856,3400000000,15
64,2,2,16.08011,108.21995,2300000000,0
80,0,0,16.03834,108.21744,4800000000,16
60,3,3,16.07687,108.22035,4380000000,15
77,4,3,16.06026,108.243,7800000000,16
85,0,0,15.97666,108.23353,1250000000,9
83,2,2,16.03851,108.24755,3500000000,0
45,2,2,16.06838,108.19679,2150000000,15
120,3,6,16.03346,108.23031,14500000000,16
95,2,2,16.05817,108.20961,3400000000,11
83,2,2,16.03851,108.24755,2410000000,0
40,3,3,16.05441,108.2118,3500000000,15
89,0,0,16.10588,108.13309,4100000000,9
80,0,0,16.04355,108.23758,5900000000,16
81,1,1,16.04688,108.2076,5200000000,16
83,3,2,16.03851,108.24755,2000000000,1
80,2,1,16.04387,108.22051,2950000000,16
18,1,1,16.07243,108.20271,1350000000,15
75,0,0,16.07507,108.16997,3450000000,9
83,3,3,16.06675,108.23584,4200000000,15
70,3,1,16.05088,108.21586,2600000000,15
125,3,3,16.0799,108.13589,6875000000,3
68,0,0,16.05903,108.1873,4100000000,16
110,0,0,15.99107,108.23758,3100000000,9
125,3,4,16.10909,108.13038,6400000000,16
56,3,2,16.06802,108.24217,5800000000,16
58,3,2,16.07481,108.21054,3550000000,15
82,2,2,16.03851,108.24755,4050000000,0
81,3,2,16.06606,108.18659,4300000000,15
52,0,0,16.07243,108.20271,1800000000,9
80,0,0,16.08142,108.24526,6700000000,9
81,3,3,16.06261,108.1914,5699000000,16
120,0,0,16.03734,108.22095,10500000000,16
80,0,0,16.0787,108.12725,2050000000,9
108,0,0,15.98635,108.25687,2990000000,7
85,0,0,16.05709,108.18772,5100000000,16
110,0,0,16.0422,108.21353,17000000000,16
105,0,0,16.04063,108.21173,8700000000,9
90,4,4,16.05909,108.161,4300000000,16
62,2,2,16.09384,108.24476,2450000000,15
53,3,2,16.05515,108.21731,2000000000,15
67,3,2,16.06166,108.24544,4100000000,15
60,0,0,16.08804,108.23032,3000000000,9
61,3,3,16.04361,108.20663,5900000000,16
76,0,0,16.05762,108.23751,5650000000,9
60,2,2,16.0603,108.23628,3100000000,15
37,2,2,16.0669,108.21225,2470000000,16
93,2,2,16.05067,108.15756,1350000000,16
125,1,1,16.09278,108.23246,6500000000,16
80,3,2,16.04036,108.2171,2800000000,16
75,0,0,16.07376,108.16752,3500000000,9
111,0,0,16.01385,108.24989,5100000000,9
95,4,3,16.0377,108.21407,10000000000,16
30,2,1,16.06009,108.18561,1620000000,15
120,3,1,16.03163,108.22407,4600000000,15
60,2,2,16.10224,108.2515,2350000000,15
150,0,0,16.0412,108.21048,18000000000,9
73,3,3,16.02577,108.20979,3900000000,16
100,3,2,15.99476,108.21192,5000000000,16
23,1,1,16.05762,108.23751,580000000,0
169,0,0,16.0721,108.22971,11000000000,9
132,0,0,16.02611,108.24381,9000000000,9
50,3,3,16.06175,108.21637,3830000000,15
60,4,3,16.07728,108.22003,2090000000,15
60,2,2,16.0875,108.15412,2250000000,15
100,0,0,15.98326,108.25256,1600000000,9
167,0,0,16.04335,108.22148,8400000000,9
134,0,0,16.03936,108.21654,14000000000,16
82,2,2,16.03851,108.24755,4000000000,0
144,5,4,16.08328,108.22888,11000000000,16
110,0,0,16.07355,108.24106,7800000000,16
65,7,7,16.08814,108.21792,8300000000,16
60,3,3,16.0606,108.18981,3000000000,16
48,2,1,15.99582,108.26936,3000000000,1
42,2,2,16.03163,108.22407,1980000000,15
75,0,0,16.0603,108.23628,6100000000,9
100,0,0,16.05893,108.17529,2890000000,9
144,5,6,16.08328,108.22888,14500000000,16
52,2,2,16.07796,108.21949,7500000000,16
100,0,0,16.06591,108.24193,8000000000,16
67,2,2,16.07422,108.13483,400000000,0
38,3,2,16.06087,108.21717,2780000000,15
61,4,4,16.03002,108.22549,4450000000,16
63,3,3,16.07243,108.20271,7500000000,16
75,2,2,16.0724,108.16904,3790000000,16
66,1,1,16.06401,108.22141,6500000000,15
95,0,0,16.04645,108.1776,3200000000,16
60,2,2,16.03851,108.24755,3210000000,0
60,0,0,16.06387,108.18914,1680000000,9
77,0,0,16.01282,108.17988,1900000000,9
82,2,2,16.05088,108.21586,3250000000,15
88,0,0,16.03456,108.2218,6000000000,16
182,4,4,16.02974,108.242,15000000000,14
70,4,5,16.06838,108.19679,6500000000,15
175,2,1,16.05679,108.24132,8700000000,16
60,5,3,16.04454,108.21522,3750000000,15
58,0,0,16.0501,108.20917,3050000000,16
99,3,3,16.04223,108.21299,8350000000,16
55,3,3,16.05745,108.21305,5750000000,15
132,5,5,16.07422,108.13483,2750000000,15
51,0,0,16.04454,108.21522,3750000000,16
82,2,2,16.03851,108.24755,3824000000,0
125,0,0,15.98635,108.25687,2360000000,7
76,2,2,16.06399,108.21426,9990000000,16
90,0,0,15.98728,108.26717,4100000000,9
63,3,2,16.06009,108.18561,4150000000,15
55,3,2,16.0815,108.21513,3100000000,16
150,5,5,16.0412,108.21048,11800000000,16
144,3,4,16.08328,108.22888,10185000000,16
188,0,0,16.05974,108.16939,5520000000,9
72,0,0,16.03847,108.21274,5200000000,16
23,1,1,16.05762,108.23751,600000000,0
120,4,4,16.08281,108.23586,5700000000,16
38,1,1,16.05762,108.23751,760000000,0
100,0,0,15.97911,108.21384,2650000000,9
125,4,4,16.0608,108.20521,13500000000,16
55,3,3,16.05451,108.20975,4180000000,15
41,2,2,16.06838,108.19679,2490000000,15
75,0,0,16.08061,108.21562,8800000000,16
150,0,0,16.09512,108.13844,3500000000,7
100,0,0,15.98635,108.25687,1600000000,7
56,3,2,16.08038,108.21367,3050000000,16
35,1,1,16.08521,108.24371,3000000,0
60,2,2,16.03113,108.226,4950000000,16
73,3,3,16.02577,108.20979,3900000000,16
94,2,1,16.05178,108.16988,3100000000,16
80,0,0,16.04402,108.23856,7300000000,16
52,3,2,16.05515,108.21731,3200000000,16
40,2,2,16.07085,108.20899,2230000000,15
138,0,0,15.9511,108.14006,535000000,9
144,3,4,16.08328,108.22888,10490000000,16
56,2,1,16.03011,108.22785,4100000000,16
75,3,2,16.04925,108.24134,7200000000,16
79,2,2,16.03851,108.24755,4126000000,0
144,0,0,16.08328,108.22888,10500000000,7
100,0,0,16.04892,108.24906,1600000000,7
40,2,2,16.0732,108.21208,1750000000,15
150,0,0,16.02967,108.22818,23000000000,16
56,2,3,16.06764,108.24046,5600000000,16
108,0,0,16.07331,108.24296,13000000000,9
70,2,2,16.04221,108.2431,4700000000,16
31,0,0,16.06352,108.20856,850000000,0
81,3,3,16.06261,108.1914,5800000000,16
105,3,2,16.01412,108.19179,4600000000,16
90,0,0,15.98635,108.25687,2500000000,9
80,2,2,16.05655,108.24693,4500000000,0
79,4,3,16.03436,108.21845,9600000000,16
58,2,1,16.08881,108.21749,4500000000,16
100,2,1,15.98276,108.21213,2700000000,16
44,2,2,16.07371,108.21071,2650000000,15
134,3,2,16.02791,108.18997,1950000000,9
75,3,4,16.03294,108.21141,6800000000,16
100,0,0,16.05827,108.174,2850000000,9
32,2,2,16.05823,108.21715,1650000000,15
51,2,2,16.05235,108.23934,3800000000,16
94,0,0,16.01245,108.25361,3090000000,9
53,2,2,16.07468,108.1763,3000000000,15
80,0,0,16.07468,108.1763,3500000000,9
65,2,1,16.05812,108.18328,1990000000,15
80,5,3,16.07273,108.1809,6000000000,16
113,3,3,16.0692,108.23681,11000000000,14
3,0,0,16.1061,108.13558,258000000,7
83,4,2,16.04234,108.2074,6500000000,16
45,3,3,16.06063,108.21655,2990000000,15
53,3,3,16.07285,108.23704,7200000000,15
75,0,0,16.04739,108.18375,1850000000,9
72,2,2,16.03851,108.24755,3240000000,0
71,3,3,16.05271,108.24025,6400000000,16
92,4,4,16.02528,108.24188,6800000000,16
45,1,1,16.09591,108.13013,1600000000,1
69,3,2,16.04076,108.21777,3850000000,15
110,0,0,16.03234,108.23186,11000000000,16
46,2,2,16.05515,108.21731,1950000000,15
102,0,0,15.96639,108.18096,589000000,9
105,3,3,16.05676,108.16851,1900000000,16
90,6,5,16.07371,108.21071,3900000000,15
100,0,0,16.00641,108.23998,2600000000,9
63,3,3,16.04454,108.21522,8600000000,16
76,0,0,16.04361,108.20663,3000000000,16
100,4,3,16.0172,108.20458,12800000000,16
75,0,0,16.01619,108.20124,3150000000,16
88,2,2,16.03099,108.22059,4300000000,16
100,4,4,16.08804,108.23032,6000000,16
115,0,0,15.97666,108.23353,3200000000,9
171,0,0,16.03718,108.24387,11700000000,9
133,0,0,15.98325,108.21043,3750000000,9
1,1,1,15.99582,108.26936,79000000,1
89,5,5,16.07191,108.17987,2570000000,15
125,4,3,16.02282,108.20717,7500000000,16
55,3,3,16.06063,108.21655,4150000000,15
150,0,0,15.98635,108.25687,4600000000,7
100,4,3,16.0096,108.22451,4850000000,16
106,3,3,16.05679,108.24132,7800000000,16
90,3,2,16.09022,108.24169,4990000000,16
105,3,3,16.06009,108.18561,4200000000,16
59,2,1,16.08922,108.21798,4100000000,16
52,2,1,16.0854,108.23467,2650000000,16
150,0,0,15.99224,108.2322,5800000000,7
137,4,3,16.01731,108.20852,8000000000,16
62,3,3,16.05676,108.16851,3447000000,15
69,3,2,16.06879,108.19998,5600000000,15
125,0,0,16.03734,108.22095,12500000000,9
57,4,4,16.06268,108.21976,4500000000,15
100,0,0,16.06986,108.23666,8650000000,9
60,2,1,16.05519,108.20532,4150000000,16
80,0,0,16.06435,108.15232,1680000000,9
103,5,5,16.07931,108.22218,13500000000,16
100,0,0,15.97666,108.23353,1390000000,9
114,3,3,16.08854,108.2171,6600000000,16
70,4,4,16.05823,108.21715,4500000000,15
150,0,0,16.04334,108.2075,12900000000,16
82,2,2,16.03851,108.24755,2000000000,0
110,5,4,16.02611,108.24381,7000000000,16
80,3,2,16.08276,108.24231,6500000000,16
72,3,3,16.04392,108.218,7000000000,16
82,3,2,16.03851,108.24755,50000000,0
83,2,2,16.09384,108.24476,2870000000,0
120,0,0,16.00005,108.21795,3800000000,7
90,0,0,15.98635,108.25687,3470000000,9
52,4,4,16.05877,108.21175,5400000000,15
114,0,0,16.04919,108.24492,14500000000,9
50,3,2,16.06582,108.19011,2700000000,15
74,3,3,16.03358,108.21131,5500000000,16
82,0,0,16.04234,108.2074,6300000000,9
137,4,5,16.08061,108.21562,11800000000,16
70,0,0,16.03309,108.21848,5700000000,16
34,2,2,16.09384,108.24476,3800000000,16
81,0,0,16.02577,108.20979,2800000000,9
105,3,3,16.03851,108.24755,5250000000,0
61,0,0,16.04402,108.23856,3950000000,9
68,0,0,16.04258,108.214,3400000000,9
70,3,4,16.03214,108.23095,5700000000,16
50,3,2,16.07481,108.21054,2700000000,15
100,0,0,16.07022,108.19348,5000000000,9
144,5,4,16.09222,108.22568,12000000000,16
68,3,2,16.0669,108.21225,3350000000,15
60,3,4,16.07457,108.18217,3150000000,15
120,4,2,16.0423,108.24603,6999000000,16
50,0,0,16.06944,108.20975,3100000000,16
80,2,2,16.03788,108.21496,5600000000,16
60,2,2,16.03851,108.24755,3210000000,0
90,0,0,16.04514,108.17909,3300000000,16
87,0,0,15.97666,108.23353,1450000000,9
102,0,0,16.06613,108.24356,12500000000,9
55,4,4,16.03328,108.22257,4800000000,15
67,3,3,16.04335,108.22148,3400000000,15
159,4,2,16.05448,108.18343,8600000000,16
85,3,3,16.08125,108.21714,4900000000,16
140,0,0,15.99582,108.26936,2540000000,9
120,3,6,16.03234,108.23186,7200000000,16
180,0,0,16.08053,108.24418,16500000000,9
71,2,2,16.05142,108.22233,4900000000,15
47,3,3,16.07348,108.21344,3000000000,15
57,4,5,16.05745,108.21305,5280000000,15
90,0,0,16.05235,108.23934,7300000000,16
100,0,0,16.05103,108.17899,3900000000,16
160,0,0,15.99357,108.21633,10000000000,9
150,4,5,16.07079,108.22511,11800000000,16
75,0,0,16.07875,108.16616,3350000000,9
48,2,1,16.03163,108.22407,1030000000,4
85,3,3,16.03406,108.17856,2550000000,15
51,2,2,16.06433,108.19121,2200000000,15
144,0,0,16.03163,108.22407,4200000000,9
147,0,0,16.00425,108.22051,7000000000,7
70,0,0,15.98635,108.25687,1500000000,7
105,0,0,16.00641,108.23998,3300000000,7
60,2,2,16.0598,108.23051,2290000000,0
52,2,2,16.04673,108.24238,5390000000,16
100,4,4,16.00292,108.22387,5590000000,16
81,0,0,16.02751,108.2139,4500000000,9
130,0,0,15.97759,108.23751,1850000000,9
126,4,4,16.0675,108.21977,20000000000,16
85,0,0,16.03456,108.2218,5300000000,16
25,1,1,16.05561,108.2387,580000000,4
70,0,0,16.03272,108.21844,5000000000,16
64,0,0,16.06433,108.19121,8500000000,16
54,3,3,16.06352,108.20856,3300000000,15
50,3,4,16.06352,108.20856,3500000000,15
50,3,3,16.05448,108.18343,3000000000,15
72,2,2,16.09256,108.2308,3200000000,16
38,1,1,16.05762,108.23751,750000000,0
71,2,2,16.07422,108.13483,1100000000,0
100,4,4,16.03475,108.20878,8200000000,14
105,4,4,16.03851,108.24755,5565000000,3
33,2,2,16.05406,108.2194,1980000000,15
125,3,4,16.09512,108.13844,6500000000,16
60,6,6,16.05519,108.20532,6000000000,16
100,0,0,16.03309,108.21848,7500000000,16
100,3,3,16.01412,108.19179,6120000000,16
72,3,3,16.04384,108.21232,6700000000,16
54,4,3,16.07686,108.23455,5750000000,16
69,2,2,15.98635,108.25687,1850000000,0
70,4,3,16.07401,108.18057,4700000000,16
56,3,2,16.05448,108.18343,2350000000,15
120,4,4,16.03346,108.23031,18500000000,16
50,3,3,16.05448,108.18343,3990000000,15
75,3,2,16.05827,108.174,4850000000,16
115,0,0,15.99107,108.23758,2500000000,9
73,0,0,16.05676,108.16851,2100000000,9
29,2,2,16.06646,108.21932,2150000000,16
97,3,2,16.07044,108.14835,6300000000,16
32,1,1,16.08423,108.24587,3000000,0
174,0,0,16.09512,108.13844,3500000000,7
100,0,0,16.09512,108.13844,2200000000,7
98,2,2,16.05827,108.174,2300000000,15
150,3,4,16.00641,108.23998,5550000000,14
85,4,4,16.07743,108.16546,5000000000,16
150,0,0,16.09775,108.08974,2400000000,7
52,3,2,16.05515,108.21731,3600000000,15
72,6,6,16.05515,108.21731,3900000000,15
156,2,1,16.0603,108.23628,11000000000,16
75,3,3,16.04082,108.21551,6400000000,16
90,0,0,16.09227,108.23095,5500000000,9
53,3,2,16.06486,108.2164,2750000000,15
32,2,2,16.03867,108.21691,2330000000,15
69,0,0,16.05088,108.21586,4500000000,9
120,3,6,16.03346,108.23031,14500000000,16
52,2,1,16.09227,108.23095,1150000000,0
65,3,2,16.07243,108.20271,2600000000,15
79,3,3,16.03844,108.21584,8000000000,16
51,3,2,16.06627,108.20857,2680000000,15
100,0,0,16.00005,108.21795,5500000000,16
83,2,2,16.03851,108.24755,2000000000,0
121,3,3,16.02572,108.21168,9300000000,16
100,0,0,16.05022,108.16995,3200000000,9
65,3,2,16.07422,108.13483,2950000000,15
66,0,0,16.06401,108.22141,6600000000,16
125,4,3,16.06805,108.14872,1500000000,16
40,3,3,16.0545,108.20975,2800000000,15
82,3,2,16.03783,108.21455,5700000000,16
62,1,1,16.06614,108.24263,7000000000,16
80,2,2,16.02117,108.20891,3800000000,16
62,3,2,16.05498,108.18677,3250000000,15
150,4,5,16.03163,108.22407,10000000000,16
48,2,1,16.0383,108.18678,1450000000,15
45,2,2,16.06509,108.21587,2600000000,15
100,3,2,16.03851,108.24755,1950000000,1
80,2,1,16.03653,108.20808,4350000000,16
58,3,3,16.05108,108.21813,4590000000,15
120,4,4,16.03346,108.23031,18500000000,16
85,2,2,16.04645,108.1776,29000000,15
88,0,0,16.07331,108.24296,8200000000,9
100,0,0,16.00641,108.23998,3300000000,9
128,3,3,16.06059,108.21058,14700000000,16
123,5,4,16.09745,108.23316,7190000000,14
82,2,2,16.03851,108.24755,4015000000,0
33,3,2,16.059,108.22131,2520000000,15
56,3,3,16.06326,108.21063,4160000000,15
95,0,0,16.02594,108.24331,4450000000,9
75,4,3,16.02531,108.21319,5300000000,16
74,4,3,16.03358,108.21131,8800000000,16
80,3,2,16.0654,108.18127,3300000000,15
62,1,1,16.03851,108.24755,4200000000,0
96,0,0,16.00406,108.2227,3570000000,9
60,2,2,16.05991,108.2237,2750000000,15
125,5,5,16.09512,108.13844,5500000000,16
82,2,2,16.03851,108.24755,4150000000,0
100,4,3,16.03436,108.21845,9200000000,16
105,0,0,16.07858,108.1587,6500000000,9
100,0,0,16.01412,108.19179,3950000000,7
125,1,1,16.09591,108.13013,5500000000,16
100,0,0,15.98326,108.25256,1600000000,9
44,3,2,16.05448,108.18343,2100000000,15
