link,price,area,room,toilet,address
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-3-tang-duong-tran-cao-van-thanh-khe-da-nang-116m2-ngang-5m-id21682316,13 tỷ 500 triệu,116 m2,4 PN,4 WC,"Trần Cao Vân, Phường Tam Thuận, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-mat-tien-ngang-5m-duong-le-thanh-nghi-quan-hai-chau-da-nang-id21551782,12 tỷ 500 triệu,70 m2,5 PN,4 WC,"Lê Thanh Nghị, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-nha-3-tang-125m2-mat-tien-duong-nguyen-trung-ngan-khue-trung-id21819301,7 tỷ 500 triệu,125 m2,4 PN,3 WC,"Nguyễn Trung Ngạn, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng"
https://mogi.vn/huyen-hoa-vang/mua-nha-mat-tien-pho/ban-nha-goc-2-mat-tien-duong-nguyen-bao-sat-cau-cam-le-tang-day-tro-id21813207,3 tỷ 850 triệu,138 m2,6 PN,6 WC,"Phạm Hùng, Xã Hòa Châu, Huyện Hoà Vang, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-159m-ngang-6-5m-duong-nguyen-phuoc-nguyen-thanh-khe-da-nang-id21835542,8 tỷ 600 triệu,159 m2,4 PN,2 WC,"Nguyễn Phước Nguyên, Phường An Khê, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-2-tang-cuc-dep-duong-bau-hac-2-thanh-khe-gan-nguyen-hoang-id21616055,6 tỷ 900 triệu,65 m2,2 PN,2 WC,"Bàu Hạc, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-tang-duong-phan-trong-tue-hoa-cuong-nam-hai-chau-dt-70m2-id21799332,6 tỷ 300 triệu,70 m2,3 PN,3 WC,"Phan Trọng Tuệ, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-tang-thiet-ke-hien-dai-duong-nguyen-xuan-on-quan-hai-chau-id21551783,8 tỷ 350 triệu,100 m2,3 PN,3 WC,"Nguyễn Xuân Ôn, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-gap-3-tang-duong-le-thanh-nghi-quan-hai-chau-87m2x3tx14-5-ty-id21636932,14 tỷ 500 triệu,87 m2,4 PN,4 WC,"Lê Thanh Nghị, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-nha-dep-mat-tien-to-huu-5-tang-10-phong-gan-dh-ngoai-ngu-id21666877,8 tỷ 700 triệu,77 m2,10 PN,10 WC,"Tố Hữu, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-dep-mt-duong-tan-an-4-ngay-bv-vinmec-30-4-duong-7m5-gia-re-id21666492,7 tỷ 200 triệu,80 m2,4 PN,4 WC,"Tân An 4, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-gap-nha-4-tang-pham-van-nghi-gan-nguyen-huu-tho-cho-tan-lap-id21644851,9 tỷ 200 triệu,58 m2,4 PN,4 WC,"Phạm Văn Nghị, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-cam-le/mua-nha-biet-thu-lien-ke/ban-biet-thu-2-mat-tien-duong-le-kim-lang-hoa-tho-dong-cam-le-id21667252,17 tỷ 600 triệu,188 m2,7 PN,7 WC,"Lê Kim Lãng, Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-tang-goc-2-mat-tien-hoa-son-3-hoa-cuong-nam-hai-chau-id21693677,6 tỷ 500 triệu,67 m2,3 PN,3 WC,"Hóa Sơn 3, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-nha-350m2-ngang-10m-duong-binh-thai-1-hoa-tho-dong-cam-le-id21783480,10 tỷ 500 triệu,350 m2,12 PN,12 WC,"Ông Ích Đường, Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-3-tang-pho-trieu-viet-vuong-son-tra-ngay-song-han-cho-thue-id21682610,16 tỷ,110 m2,4 PN,3 WC,"Triệu Việt Vương, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-nha-mat-tien-pho/ban-nha-duong-30m-hoang-thi-loan-lien-chieu-100m2-gia-chi-8-1-ty-id21802378,8 tỷ 100 triệu,100 m2,1 PN,1 WC,"Nguyễn Tất Thành, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-lo-goc-2-mat-tien-duong-to-huu-ngang-6m-gia-re-chi-9-6-ty-id21836673,9 tỷ 600 triệu,79 m2,4 PN,3 WC,"Tố Hữu, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-5-tang-mat-pho-thai-phien-phuoc-ninh-hai-chau-dt-94m2-id21797196,21 tỷ,94 m2,8 PN,9 WC,"Thái Phiên, Phường Phước Ninh, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-hem-ngo/ban-nha-duong-ong-ich-khiem-quan-hai-chau-da-nang-gia-re-chi-2-3-ty-id21816386,2 tỷ 300 triệu,54 m2,2 PN,1 WC,"Ông Ích Khiêm, Phường Nam Dương, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-khach-san-5-tang-mt-duong-thai-phien-hai-chau-gan-tran-phu-id21682311,20 tỷ,78 m2,12 PN,12 WC,"Thái Phiên, Phường Phước Ninh, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-200m2-dat-tang-day-tro-duong-bui-vinh-cam-le-thu-nhap-15tr-thang-id21682392,7 tỷ 200 triệu,200 m2,10 PN,10 WC,"Bùi Vịnh, Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/nha-moi-dep-3-tang-duong-dao-tri-hai-chau-khu-thang-long-gan-song-id21767736,4 tỷ 400 triệu,75 m2,4 PN,3 WC,"Thăng Long, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-tang-2-mat-tien-duong-ong-ich-khiem-gan-big-c-dt-103m2-id21798249,21 tỷ,103 m2,3 PN,2 WC,"Ông Ích Khiêm, Phường Hải Châu II, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-3-tang-duong-10m5-le-dinh-ly-thanh-khe-dt-74m2-gia-re-id21833702,9 tỷ 500 triệu,74 m2,3 PN,3 WC,"Lê Đình Lý, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-lien-chieu/mua-nha-mat-tien-pho/ban-nha-dep-2-tang-duong-7-5m-go-nay-6-hoa-minh-lien-chieu-90m2-id21872207,4 tỷ 500 triệu,90 m2,3 PN,2 WC,"Tô Hiệu, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-3-tang-duong-bau-hac-2-thanh-khe-gan-big-c-nha-dep-64m2-id21873430,6 tỷ 200 triệu,64 m2,3 PN,3 WC,"Bàu Hạc, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-tang-mt-duong-tien-son-18-quan-hai-chau-gia-cuc-re-id21590971,7 tỷ,89 m2,5 PN,3 WC,"Tiên Sơn 18, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-tang-dep-mat-tien-duong-ong-ich-khiem-gan-nga-tu-hai-phong-id21551786,13 tỷ,67 m2,3 PN,2 WC,"Ông Ích Khiêm, Phường Thạch Thang, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-dep-3-tang-3-me-mat-tien-duong-7m5-han-thuyen-hoa-cuong-bac-id21541744,8 tỷ 900 triệu,100 m2,5 PN,4 WC,"Hàn Thuyên, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/nha-2-tang-dep-duong-hai-ho-p-thanh-binh-q-hai-chau-da-nang-gia-re-id21754396,5 tỷ 500 triệu,68 m2,3 PN,2 WC,"Hải Hồ, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-2-tang-dep-duong-7m5-le-ba-trinh-gan-cho-hoa-cuong-hai-chau-id21536042,7 tỷ 500 triệu,85 m2,3 PN,2 WC,"Lê Bá Trinh, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/103m2-ban-lo-dat-dep-duong-ho-bieu-chanh-hoa-cuong-nam-hai-chau-id21711323,7 tỷ 200 triệu,103 m2,0 PN,0 WC,"Hồ Biểu Chánh, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-tang-mat-pho-kinh-doanh-nguyen-chi-thanh-hai-chau-hai-chau-id21797207,15 tỷ,80 m2,3 PN,3 WC,"Nguyễn Chí Thanh, Phường Hải Châu I, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-pho-duong-han-mac-tu-thanh-binh-hai-chau-dt-62m2-gia-chi-4-8t-id21802610,4 tỷ 800 triệu,62 m2,3 PN,2 WC,"Hàn Mạc Tử, Phường Bình Thuận, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-goc-2-mat-tien-duong-10-5m-nui-thanh-hai-chau-da-nang-115m2-id21807529,15 tỷ,115 m2,4 PN,3 WC,"Núi Thành, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-nha-2-tang-dep-80m2-duong-7-5m-hoai-thanh-my-an-ngu-hanh-son-id21807564,7 tỷ 500 triệu,80 m2,3 PN,3 WC,"Hoài Thanh, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-2-tang-mat-tien-duong-vu-trong-phung-thong-duong-thang-long-id21711318,7 tỷ,70 m2,3 PN,2 WC,"Vũ Trọng Phụng, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-3-tang-dep-duong-bau-hac-2-vinh-trung-quan-thanh-khe-dt-64m2-id21797164,6 tỷ 200 triệu,62 m2,3 PN,3 WC,"Bàu Hạc, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-nha-10x20-duong-dang-van-ngu-khue-trung-cam-le-3-5-tang-id21854796,15 tỷ,200 m2,8 PN,8 WC,"Đặng Văn Ngữ, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng"
https://mogi.vn/quan-cam-le/mua-nha-biet-thu-lien-ke/ban-biet-thu-3-tang-mat-tien-duong-10m5-binh-hoa-4-quan-cam-le-dn-id21568510,15 tỷ 500 triệu,203 m2,5 PN,5 WC,"Bình Hòa 3, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-ngang-11m-2-mat-tien-duong-do-quang-gan-le-dinh-ly-id21479320,7 tỷ 200 triệu,51 m2,2 PN,2 WC,"Đỗ Quang, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-tang-mat-pho-kd-duong-phan-chau-trinh-gan-nguyen-van-linh-id21797186,28 tỷ,198 m2,7 PN,3 WC,"Phan Châu Trinh, Phường Bình Hiên, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-3-tang-dep-mt-duong-tran-cao-van-thanh-khe-da-nang-dt-70m2-id21489295,8 tỷ 600 triệu,70 m2,4 PN,2 WC,"Trần Cao Vân, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-nha-3-tang-3-me-mat-tien-duong-10m5-pham-tu-khue-trung-cam-le-id21541015,12 tỷ 700 triệu,108 m2,4 PN,3 WC,"Phạm Tứ, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/159m2-ban-nha-dep-ngang-6-5m-duong-nguyen-phuoc-nguyen-thanh-khe-id21857568,8 tỷ 700 triệu,159 m2,4 PN,2 WC,"Nguyễn Phước Nguyên, Phường An Khê, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-pho-kinh-doanh-duong-lon-2-thang-9-doi-dien-cong-vien-apec-id21802651,40 tỷ,114 m2,2 PN,2 WC,"Đường 2 Tháng 9, Phường Bình Hiên, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-4-tang-mat-tien-duong-pham-van-nghi-gan-cho-tan-lap-phu-hop-kd-id21614584,10 tỷ,58 m2,3 PN,4 WC,"Phạm Văn Nghị, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-can-ho-dich-vu/ban-toa-can-ho-5-5-tang-duong-an-thuong-29-co-thu-nhap-deu-50tr-th-id21754337,13 tỷ,74 m2,9 PN,10 WC,"An Thượng 29, Bắc Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-2-tang-dep-gia-re-duong-luu-trong-lu-hoa-cuong-nam-hai-chau-id21595146,5 tỷ 650 triệu,70 m2,3 PN,2 WC,"Phan Đăng Lưu, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-2-tang-ngang-5m-mt-duong-hoang-thuc-tram-hoa-cuong-bac-hc-id21608777,7 tỷ 500 triệu,90 m2,5 PN,5 WC,"Hoàng Thúc Trâm, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-re-nha-dep-duong-cach-mang-thang-8-gan-cau-vuot-cam-le-da-nang-id21782291,5 tỷ 800 triệu,125 m2,4 PN,3 WC,"Cách Mạng Tháng 8, Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-3-tang-106m2-mat-tien-duong-nguyen-van-linh-khu-pho-kd-id21611302,28 tỷ 500 triệu,106 m2,4 PN,3 WC,"Nguyễn Văn Linh, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-nha-3-tang-duong-10m5-do-ba-ngu-hanh-son-gan-chau-thi-vinh-te-id21728583,18 tỷ 200 triệu,87 m2,4 PN,3 WC,"Đỗ Bá, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-duong-7m5-to-huu-co-5-phong-tro-cho-thue-gan-nui-thanh-id21711302,7 tỷ 900 triệu,100 m2,5 PN,5 WC,"Tố Hữu, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-3-tang-kiet-o-to-tran-tong-phuong-vinh-trung-thanh-khe-id21616119,5 tỷ 700 triệu,52 m2,3 PN,3 WC,"Trần Tống, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/nha-3-tang-mat-tien-nguyen-thanh-y-gan-song-mat-me-hai-chau-id21756810,5 tỷ 750 triệu,76 m2,4 PN,4 WC,"Nguyễn Thành Ý, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-3-tang-mat-tien-duong-thu-khoa-huan-an-hai-dong-dt-106m2-id21838519,7 tỷ 800 triệu,106 m2,3 PN,3 WC,"Thủ Khoa Huân, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-2-tang-dep-duong-luu-trong-lu-hai-chau-gan-song-mat-me-70m2-id21645986,5 tỷ 200 triệu,70 m2,3 PN,3 WC,"Vũ Trọng Phụng, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-toa-can-ho-ngay-khu-pho-han-duong-duong-dinh-nghe-6-tang-id21869378,17 tỷ 500 triệu,105 m2,18 PN,18 WC,"Dương Đình Nghệ, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-kiet-6m-ngang-5m-duong-thi-sach-hai-chau-dn-gia-chi-4-5-ty-id21489515,4 tỷ 500 triệu,85 m2,1 PN,1 WC,"Thi Sách, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-vu-quynh-sat-ho-quy-ly-thanh-khe-id21904572,4 tỷ 100 triệu,75 m2,2 PN,2 WC,"Vũ Quỳnh, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-bac-dau-thanh-binh-hai-chau-dt-88m2-gia-8-ty-id21798193,8 tỷ,88 m2,2 PN,2 WC,"Bắc Đẩu, Phường Bình Thuận, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/chu-ket-tien-can-ban-gap-nha-duong-7m5-han-thuyen-hoa-cuong-bac-id21813063,9 tỷ 200 triệu,100 m2,5 PN,4 WC,"Hàn Thuyên, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-khach-san-goc-2-mat-tien-vip-tri-tri-vang-100m-ra-bien-id21813072,35 tỷ,126 m2,24 PN,25 WC,"Phạm Văn Đồng, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-tang-nguyen-dong-chi-hoa-cuong-bac-quan-hai-chau-gia-re-id21590989,6 tỷ 500 triệu,80 m2,2 PN,2 WC,"Nguyễn Đổng Chi, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-dien-tich-255m2-ngang-11m-duong-le-huu-trac-son-trakiet-6m-id21809804,14 tỷ 500 triệu,255 m2,4 PN,2 WC,"Lê Hữu Trác, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-nha-3-tang-mat-tien-kinh-doanh-luong-nhu-hoc-duong-7m5-id21812083,7 tỷ 900 triệu,74 m2,3 PN,3 WC,"Nguyễn Hữu Thọ, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-3-tang-dep-mt-duong-an-cu-5-phuoc-my-son-tra-da-nang-id21623473,7 tỷ 800 triệu,85 m2,3 PN,3 WC,"An Cư 5, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-re-nha-2-tang-mat-tien-duong-to-huu-gan-nui-thanh-dt-5-19-2-id21486057,8 tỷ,96 m2,3 PN,3 WC,"Tố Hữu, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-dep-3-tang-duong-than-nhan-trung-thanh-khe-ngay-ha-huy-tap-id21682613,5 tỷ 800 triệu,81 m2,3 PN,3 WC,"Thân Nhân Trung, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nhanh-nha-3-tang-duong-yen-khe-2-thanh-khe-duong-7m5-gan-bien-id21696324,5 tỷ 600 triệu,57 m2,4 PN,3 WC,"Yên Khê 2, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-ngang-7m6-duong-5m5-to-hien-thanh-phuoc-my-son-tra-dt-188m2-id21805321,15 tỷ,188 m2,3 PN,2 WC,"Tô Hiến Thành, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-dat-tho-cu/ban-dat-ngay-trung-tam-hai-chauduong-dao-tri-hoa-cuong-nam-hai-chau-id21754363,3 tỷ 800 triệu,70 m2,0 PN,0 WC,"Thăng Long, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-tang-mt-le-thanh-nghi-hoa-cuong-bac-hai-chau-id21474948,12 tỷ,81 m2,3 PN,3 WC,"Lê Thanh Nghị, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-tang-lo-goc-2-mt-duong-co-bac-ngang-8m-khu-cho-troi-id21906330,15 tỷ 800 triệu,86 m2,3 PN,3 WC,"Cô Bắc, Phường Hải Châu II, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-gap-nha-3-tang-ngang-5m75-mat-tien-nguyen-tri-phuong-da-nang-id21487976,13 tỷ,86 m2,4 PN,5 WC,"Nguyễn Tri Phương, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-khach-san-6-tang-duong-dong-da-quan-hai-chau-gan-new-phuong-dong-id21803165,22 tỷ,97 m2,16 PN,17 WC,"Đống Đa, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-co-can-ho-cho-thue-duong-nguyen-duc-canh-thuan-phuoc-hai-chau-id21754327,5 tỷ 200 triệu,56 m2,3 PN,4 WC,"Nguyễn Đức Cảnh, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-gap-nha-cap-4-duong-tran-tan-moi-hoa-thuan-tay-hai-chau-dt-81m2-id21616379,5 tỷ 200 triệu,81 m2,1 PN,1 WC,"Nguyễn Thành Hãn, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-nha-2-tang-80m2-dat-duong-nguyen-du-phu-hop-dinh-cu-lau-dai-id21541439,5 tỷ 800 triệu,80 m2,4 PN,4 WC,"Phạm Phú Tiết, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-lo-dat-140m2-ngang-hon-6m-duong-mai-thuc-lan-ra-bien-2-di-bo-id21699553,19 tỷ 600 triệu,141 m2,2 PN,1 WC,"Nguyễn Văn Thoại, Bắc Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-gap-nha-dep-sieu-pham-duong-nguyen-son-ha-gan-tieu-la-ngang-5m-id21844332,7 tỷ 450 triệu,70 m2,3 PN,3 WC,"Nguyễn Sơn Hà, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-ngu-hanh-son/mua-dat-tho-cu/ban-lo-dat-biet-thu-duong-bui-ta-han-khu-nam-viet-a-250m2-ngang-10m-id21811954,18 tỷ 750 triệu,250 m2,0 PN,0 WC,"Bùi Tá Hán, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng"
https://mogi.vn/quan-cam-le/mua-dat-tho-cu/ban-nha-ngang-gan-9m-duong-cach-mang-thang-8-khue-trung-cam-le-id21813987,7 tỷ 500 triệu,80 m2,0 PN,0 WC,"Cách Mạng Tháng 8, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng"
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-nguyen-son-ha-sat-tieu-la-hoa-cuong-bac-id21911472,6 tỷ 600 triệu,85 m2,3 PN,2 WC,"Nguyễn Sơn Hà, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-re-nha-3-tang-lo-goc-2mt-duong-tran-cao-van-10-5m-thanh-khe-id21911573,12 tỷ 500 triệu,81 m2,3 PN,3 WC,"Trần Cao Vân, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-sat-cho-duong-nguyen-phuoc-nguyen-7-5m-thanh-khe-tien-kd-id21913163,5 tỷ 200 triệu,73 m2,1 PN,1 WC,"Nguyễn Phước Nguyên, Phường An Khê, Quận Thanh Khê, Đà Nẵng"
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-le-thi-tinh-thanh-khe-gan-nga-3-cu-chinh-lan-id21912777,5 tỷ 200 triệu,90 m2,2 PN,3 WC,"Lê Thị Tính, Phường An Khê, Quận Thanh Khê, Đà Nẵng"
